target_region,source_region,source_unit,source_prize,source_index,transform,axis,lag,window,days,h1_hits,h1_rate,h1_baseline,h1_lift_pp,h1_raw_p,h2_hits,h2_rate,h2_baseline,h2_lift_pp,h2_raw_p,score
MT,MT,Huế,G7,1,HEAD_SECOND_LAST,D-3,3,180,31,15,0.4838709677419355,0.34967741935483865,13.419354838709685,0.0840268064611787,1,0.03225806451612903,0.02451612903225808,0.7741935483870952,0.6186606007319277,14.3483870967742
MT,MT,Huế,G7,1,P1P2,D-3,3,180,31,15,0.4838709677419355,0.34967741935483865,13.419354838709685,0.0840268064611787,1,0.03225806451612903,0.02451612903225808,0.7741935483870952,0.6186606007319277,14.3483870967742
MT,MT,Huế,G2,1,P4P3,D-3,3,180,31,15,0.4838709677419355,0.34967741935483865,13.419354838709685,0.0840268064611787,1,0.03225806451612903,0.02451612903225808,0.7741935483870952,0.6186606007319277,14.3483870967742
MT,MT,Huế,G1,1,P3P1,D-3,3,180,31,15,0.4838709677419355,0.34967741935483865,13.419354838709685,0.0840268064611787,1,0.03225806451612903,0.02451612903225808,0.7741935483870952,0.6186606007319277,14.3483870967742
MT,MT,Huế,DB,1,P6P3,W-3,21,180,34,17,0.5,0.36147058823529404,13.852941176470596,0.0664388352590422,1,0.029411764705882353,0.025294117647058835,0.41176470588235176,0.6529151089104389,14.347058823529418
MT,MT,Khánh Hòa,G2,1,HEAD_TAIL,D-5,5,180,51,24,0.47058823529411764,0.30411764705882355,16.64705882352941,0.007506762805353344,0,0.0,0.019607843137254912,-1.9607843137254912,1.0,14.29411764705882
MT,MT,Khánh Hòa,G2,1,P1P5,D-5,5,180,51,24,0.47058823529411764,0.30411764705882355,16.64705882352941,0.007506762805353344,0,0.0,0.019607843137254912,-1.9607843137254912,1.0,14.29411764705882
MN,MB,MB_BOARD,G2,2,P5P2,D-3,3,90,90,50,0.5555555555555556,0.4317777777777777,12.377777777777787,0.011778290462038014,2,0.022222222222222223,0.031444444444444414,-0.9222222222222191,0.789109147941777,14.271111111111125
MN,MB,MB_BOARD,G2,2,P5P3,D-4,4,90,90,44,0.4888888888888889,0.4317777777777777,5.711111111111117,0.1617152968936101,7,0.07777777777777778,0.031444444444444414,4.633333333333336,0.01332116123116902,14.27111111111112
MN,MN,TP. HCM,G1,1,P4P3,D-5,5,180,52,29,0.5576923076923077,0.4657692307692309,9.192307692307683,0.11705265745773832,4,0.07692307692307693,0.03461538461538464,4.230769230769229,0.09859094152846323,14.269230769230758
MT,MT,Huế,DB,1,P5P2,D-4,4,180,31,12,0.3870967741935484,0.3696774193548387,1.7419354838709655,0.49406281907966126,4,0.12903225806451613,0.024838709677419368,10.419354838709676,0.0008149649083752242,14.245161290322578
MT,MT,Huế,DB,1,P6P3,D-2,2,180,30,14,0.4666666666666667,0.30033333333333334,16.633333333333333,0.03686448154543481,0,0.0,0.020000000000000007,-2.000000000000001,1.0,14.233333333333333
MN,MB,MB_BOARD,G1,1,HEAD_SECOND_LAST,W-3,21,180,176,93,0.5284090909090909,0.43323863636363646,9.517045454545448,0.00671959574521024,8,0.045454545454545456,0.031193181818181828,1.4261363636363629,0.19172751484367342,14.228409090909084
MN,MB,MB_BOARD,G1,1,P1P4,W-3,21,180,176,93,0.5284090909090909,0.43323863636363646,9.517045454545448,0.00671959574521024,8,0.045454545454545456,0.031193181818181828,1.4261363636363629,0.19172751484367342,14.228409090909084
MN,MB,MB_BOARD,DB,1,P4P1,W-1,7,180,175,90,0.5142857142857142,0.4332000000000001,8.108571428571414,0.01837837126803363,10,0.05714285714285714,0.031200000000000006,2.5942857142857134,0.039494696687627756,14.22171428571427
MN,MB,MB_BOARD,G2,1,P1P3,D-2,2,60,60,35,0.5833333333333334,0.4333333333333334,14.999999999999996,0.01339847436385373,1,0.016666666666666666,0.03150000000000002,-1.4833333333333354,0.8478808756620632,14.219999999999994
MN,MB,MB_BOARD,G2,2,LAST2,W-2,14,60,60,29,0.48333333333333334,0.4333333333333334,4.999999999999993,0.2574223478304633,6,0.1,0.03150000000000002,6.849999999999998,0.0038123771170171868,14.21999999999999
MN,MB,MB_BOARD,G2,2,P4P5,W-2,14,60,60,29,0.48333333333333334,0.4333333333333334,4.999999999999993,0.2574223478304633,6,0.1,0.03150000000000002,6.849999999999998,0.0038123771170171868,14.21999999999999
MN,MT,Đà Nẵng,G2,1,TAIL_HEAD,W-4,28,180,52,29,0.5576923076923077,0.4665384615384616,9.115384615384608,0.11927741330597841,4,0.07692307692307693,0.034423076923076945,4.249999999999998,0.09668108582723069,14.215384615384606
MN,MT,Khánh Hòa,G2,1,P2P5,D-3,3,180,52,29,0.5576923076923077,0.4665384615384616,9.115384615384608,0.11927741330597841,4,0.07692307692307693,0.034423076923076945,4.249999999999998,0.09668108582723069,14.215384615384606
